Time (sec),Position[2],Position[3],,,,,
1744147821.37755,-0.785000000000028,-0.720070693774033,,0.962743997573853,,-44.9771869177713,-41.2570117043092
1744147821.38728,-0.784888624714499,-0.720070693774034,,0.972470998764038,,-44.9708055839684,-41.2570117043093
1744147821.39752,-0.784999999999611,-0.720070693774034,,0.982710361480713,,-44.9771869177473,-41.2570117043093
1744147821.40773,-0.785000000000014,-0.720070693774034,,0.992916345596314,,-44.9771869177704,-41.2570117043093
1744147821.41887,-0.784880398915168,-0.720070693774035,,1.00406074523926,,-44.9703342803836,-41.2570117043093
1744147821.43,-0.78499999999964,-0.720070693774035,,1.01518845558167,,-44.977186917749,-41.2570117043093
1744147821.44165,-0.784886632089921,-0.720070693774035,,1.02683758735657,,-44.9706914149899,-41.2570117043094
1744147821.45216,-0.785000000000023,-0.720070693774036,,1.03734850883484,,-44.9771869177709,-41.2570117043094
1744147821.4631,-0.785000000000078,-0.720070693774036,,1.04828643798828,,-44.9771869177741,-41.2570117043094
1744147821.474,-0.785000000000133,-0.720070693774036,,1.05918622016907,,-44.9771869177773,-41.2570117043094
1744147821.48451,-0.785000000000188,-0.720070693774037,,1.06970357894897,,-44.9771869177804,-41.2570117043094
1744147821.49577,-0.785000000000241,-0.720070693774037,,1.08095765113831,,-44.9771869177834,-41.2570117043095
1744147821.50628,-0.785000000000294,-0.720070693774037,,1.09147071838379,,-44.9771869177865,-41.2570117043095
1744147821.51727,-0.785000000000345,-0.720070693774038,,1.10245680809021,,-44.9771869177894,-41.2570117043095
1744147821.52763,-0.785000000000395,-0.720070693774038,,1.11281681060791,,-44.9771869177922,-41.2570117043095
1744147821.53823,-0.785000000000443,-0.720070693774038,,1.12341570854187,,-44.977186917795,-41.2570117043095
1744147821.54863,-0.785000000000489,-0.720070693774039,,1.1338164806366,,-44.9771869177977,-41.2570117043096
1744147821.5601,-0.785000000000534,-0.720070693774039,,1.14529156684875,,-44.9771869178002,-41.2570117043096
1744147821.57079,-0.785000000000577,-0.720070693774039,,1.15597987174988,,-44.9771869178027,-41.2570117043096
1744147821.58146,-0.785000000000618,-0.72007069377404,,1.16664910316467,,-44.9771869178051,-41.2570117043096
1744147821.59256,-0.785000000000658,-0.72007069377404,,1.17775368690491,,-44.9771869178073,-41.2570117043096
1744147821.60217,-0.785000000000696,-0.72007069377404,,1.1873574256897,,-44.9771869178095,-41.2570117043096
1744147821.61254,-0.785000000000732,-0.720070693774041,,1.19772791862488,,-44.9771869178116,-41.2570117043097
1744147821.6225,-0.785000000000767,-0.720070693774041,,1.20768880844116,,-44.9771869178136,-41.2570117043097
1744147821.63326,-0.7850000000008,-0.720070693774041,,1.21845245361328,,-44.9771869178155,-41.2570117043097
1744147821.64363,-0.785000000000832,-0.720070693774041,,1.22882056236267,,-44.9771869178173,-41.2570117043097
1744147821.65361,-0.785000000000863,-0.720070693774042,,1.23879718780518,,-44.9771869178191,-41.2570117043097
1744147821.66458,-0.785000000000893,-0.720070693774042,,1.24977111816406,,-44.9771869178208,-41.2570117043097
1744147821.67433,-0.785000000000921,-0.720070693774042,,1.25952219963074,,-44.9771869178224,-41.2570117043097
1744147821.68524,-0.785000000000948,-0.720070693774042,,1.2704348564148,,-44.977186917824,-41.2570117043098
1744147821.69596,-0.785000000000975,-0.720070693774043,,1.28115034103394,,-44.9771869178255,-41.2570117043098
1744147821.70591,-0.785000000001,-0.720070693774043,,1.29109525680542,,-44.977186917827,-41.2570117043098
1744147821.71692,-0.785000000001025,-0.720070693774043,,1.30210947990417,,-44.9771869178283,-41.2570117043098
1744147821.7279,-0.785000000001049,-0.720070693774043,,1.3130931854248,,-44.9771869178297,-41.2570117043098
1744147821.73805,-0.785000000001072,-0.720070693774044,,1.32324242591858,,-44.977186917831,-41.2570117043098
1744147821.74854,-0.785000000001094,-0.720070693774044,,1.33372926712036,,-44.9771869178323,-41.2570117043098
1744147821.76027,-0.785000000001116,-0.720070693774044,,1.34546184539795,,-44.9771869178336,-41.2570117043099
1744147821.77067,-0.785000000001241,-0.720070693774044,,1.35586380958557,,-44.9771869178407,-41.2570117043099
1744147821.78153,-0.785000000001372,-0.720070693774045,,1.36671614646912,,-44.9771869178483,-41.2570117043099
1744147821.79147,-0.785000000001502,-0.720070693774045,,1.37666368484497,,-44.9771869178557,-41.2570117043099
1744147821.80253,-0.785000000001631,-0.720070693774045,,1.38771772384644,,-44.9771869178631,-41.2570117043099
1744147821.81232,-0.785000000001759,-0.720070693774045,,1.39750862121582,,-44.9771869178704,-41.2570117043099
1744147821.82268,-0.785000000001886,-0.720070693774045,,1.40786910057068,,-44.9771869178777,-41.2570117043099
1744147821.83383,-0.785000000002011,-0.720070693774046,,1.41901922225952,,-44.9771869178849,-41.25701170431
1744147821.84454,-0.785000000002135,-0.720070693774046,,1.42972898483276,,-44.977186917892,-41.25701170431
1744147821.8543,-0.785000000002258,-0.720070693774046,,1.43948817253113,,-44.977186917899,-41.25701170431
1744147821.86468,-0.78500000000238,-0.720070693774046,,1.44987416267395,,-44.977186917906,-41.25701170431
1744147821.87507,-0.785000000002501,-0.720070693774046,,1.46025538444519,,-44.9771869179129,-41.25701170431
1744147821.88553,-0.785000000002621,-0.720070693774047,,1.47072291374207,,-44.9771869179198,-41.25701170431
1744147821.89562,-0.78500000000274,-0.720070693774047,,1.48080587387085,,-44.9771869179266,-41.25701170431
1744147821.9067,-0.785000000002857,-0.720070693774047,,1.49189162254334,,-44.9771869179333,-41.25701170431
1744147821.91711,-0.785000000002974,-0.720070693774047,,1.5022976398468,,-44.97718691794,-41.25701170431
1744147821.92756,-0.785000000003089,-0.720070693774047,,1.51275444030762,,-44.9771869179466,-41.25701170431
1744147821.93826,-0.785000000003204,-0.720070693774048,,1.52345108985901,,-44.9771869179532,-41.2570117043101
1744147821.9479,-0.785000000003317,-0.720070693774048,,1.53308534622192,,-44.9771869179597,-41.2570117043101
1744147821.96054,-0.785000000003429,-0.720070693774048,,1.54572629928589,,-44.9771869179661,-41.2570117043101
1744147821.97152,-0.785000000003541,-0.720070693774048,,1.55671167373657,,-44.9771869179725,-41.2570117043101
1744147821.98193,-0.785000000003651,-0.720070693774048,,1.5671238899231,,-44.9771869179788,-41.2570117043101
1744147821.99264,-0.78500000000376,-0.720070693774048,,1.5778341293335,,-44.9771869179851,-41.2570117043101
1744147822.00315,-0.785000000003868,-0.720070693774048,,1.58833813667297,,-44.9771869179913,-41.2570117043101
1744147822.01457,-0.785000000003976,-0.720070693774049,,1.59975862503052,,-44.9771869179974,-41.2570117043101
1744147822.02495,-0.785000000004082,-0.720070693774049,,1.61014413833618,,-44.9771869180035,-41.2570117043101
1744147822.03599,-0.785000000004188,-0.720070693774049,,1.62117791175842,,-44.9771869180096,-41.2570117043101
1744147822.04677,-0.785000000004292,-0.720070693774049,,1.63195729255676,,-44.9771869180156,-41.2570117043101
1744147822.05719,-0.785000000004396,-0.720070693774049,,1.64238214492798,,-44.9771869180215,-41.2570117043101
1744147822.0678,-0.785000000004499,-0.720070693774049,,1.65299463272095,,-44.9771869180274,-41.2570117043102
1744147822.07899,-0.785000000004601,-0.72007069377405,,1.66417622566223,,-44.9771869180332,-41.2570117043102
1744147822.0893,-0.785000000004702,-0.72007069377405,,1.67448806762695,,-44.977186918039,-41.2570117043102
1744147822.09935,-0.785000000004802,-0.72007069377405,,1.68454241752625,,-44.9771869180448,-41.2570117043102
1744147822.10996,-0.785000000004901,-0.72007069377405,,1.69514989852905,,-44.9771869180505,-41.2570117043102
1744147822.12055,-0.785000000005,-0.72007069377405,,1.70573854446411,,-44.9771869180561,-41.2570117043102
1744147822.1311,-0.785000000005098,-0.72007069377405,,1.71629285812378,,-44.9771869180617,-41.2570117043102
1744147822.14197,-0.785000000005195,-0.72007069377405,,1.72716450691223,,-44.9771869180673,-41.2570117043102
1744147822.1523,-0.785000000005291,-0.72007069377405,,1.73749160766602,,-44.9771869180728,-41.2570117043102
1744147822.16302,-0.785000000005386,-0.720070693774051,,1.74821424484253,,-44.9771869180782,-41.2570117043102
1744147822.17442,-0.785000000005481,-0.720070693774051,,1.75961112976074,,-44.9771869180836,-41.2570117043102
1744147822.18491,-0.785000000005574,-0.720070693774051,,1.77009963989258,,-44.977186918089,-41.2570117043102
1744147822.19561,-0.785000000005667,-0.720070693774051,,1.78079700469971,,-44.9771869180943,-41.2570117043102
1744147822.20587,-0.785000000005757,-0.720070693774051,,1.79105734825134,,-44.9771869180995,-41.2570117043102
1744147822.21653,-0.785000000005845,-0.720070693774051,,1.80171966552734,,-44.9771869181045,-41.2570117043103
1744147822.22753,-0.78500000000593,-0.720070693774051,,1.8127236366272,,-44.9771869181094,-41.2570117043103
1744147822.2376,-0.785000000006012,-0.720070693774051,,1.82279419898987,,-44.9771869181141,-41.2570117043103
1744147822.24809,-0.785000000006092,-0.720070693774051,,1.83327555656433,,-44.9771869181187,-41.2570117043103
1744147822.25867,-0.78500000000617,-0.720070693774052,,1.84386467933655,,-44.9771869181231,-41.2570117043103
1744147822.26965,-0.785000000006245,-0.720070693774052,,1.85483741760254,,-44.9771869181275,-41.2570117043103
1744147822.28013,-0.785000000006318,-0.720070693774052,,1.86531853675842,,-44.9771869181316,-41.2570117043103
1744147822.29058,-0.785000000006389,-0.720070693774052,,1.8757746219635,,-44.9771869181357,-41.2570117043103
1744147822.30022,-0.785000000006458,-0.720070693774052,,1.88540863990784,,-44.9771869181397,-41.2570117043103
1744147822.31158,-0.785000000006525,-0.720070693774052,,1.89676880836487,,-44.9771869181435,-41.2570117043103
1744147822.32176,-0.78500000000659,-0.720070693774052,,1.90694689750671,,-44.9771869181472,-41.2570117043103
1744147822.33216,-0.785000000006653,-0.720070693774052,,1.9173526763916,,-44.9771869181508,-41.2570117043103
1744147822.34254,-0.785000000006715,-0.720070693774052,,1.92773008346558,,-44.9771869181544,-41.2570117043103
1744147822.35322,-0.785000000006774,-0.720070693774052,,1.93841004371643,,-44.9771869181578,-41.2570117043103
1744147822.3636,-0.785000000006833,-0.720070693774052,,1.94878888130188,,-44.9771869181611,-41.2570117043103
1744147822.37494,-0.785000000006889,-0.720070693774052,,1.96012926101685,,-44.9771869181643,-41.2570117043103
1744147822.38669,-0.785000000006944,-0.720070693774052,,1.97188091278076,,-44.9771869181675,-41.2570117043103
1744147822.3975,-0.785000000006998,-0.720070693774053,,1.98268580436707,,-44.9771869181706,-41.2570117043103
1744147822.4077,-0.78500000000705,-0.720070693774053,,1.99289011955261,,-44.9771869181736,-41.2570117043104
1744147822.41954,-0.785000000007101,-0.720070693774053,,2.00473403930664,,-44.9771869181765,-41.2570117043104
1744147822.43007,-0.78500000000715,-0.720070693774053,,2.0152575969696,,-44.9771869181793,-41.2570117043104
1744147822.44043,-0.785000000007199,-0.720070693774053,,2.02561902999878,,-44.9771869181821,-41.2570117043104
1744147822.45009,-0.785000000007246,-0.720070693774053,,2.03527593612671,,-44.9771869181848,-41.2570117043104
1744147822.46149,-0.785000000007292,-0.720070693774053,,2.04668116569519,,-44.9771869181875,-41.2570117043104
1744147822.47142,-0.785000000007338,-0.720070693774053,,2.05660581588745,,-44.97718691819,-41.2570117043104
1744147822.48159,-0.785000000007382,-0.720070693774053,,2.06678485870361,,-44.9771869181926,-41.2570117043104
1744147822.49289,-0.785000000007425,-0.720070693774053,,2.07808208465576,,-44.9771869181951,-41.2570117043104
1744147822.50358,-0.785000000007468,-0.720070693774053,,2.08877348899841,,-44.9771869181975,-41.2570117043104
1744147822.51423,-0.78500000000751,-0.720070693774053,,2.09941816329956,,-44.9771869181999,-41.2570117043104
1744147822.52536,-0.785000000007551,-0.720070693774053,,2.11054730415344,,-44.9771869182023,-41.2570117043104
1744147822.53726,-0.785000000007591,-0.720070693774053,,2.12244725227356,,-44.9771869182046,-41.2570117043104
1744147822.54699,-0.785000000007631,-0.720070693774054,,2.13218116760254,,-44.9771869182069,-41.2570117043104
1744147822.55773,-0.78500000000767,-0.720070693774054,,2.14291787147522,,-44.9771869182091,-41.2570117043104
1744147822.56805,-0.785000000007709,-0.720070693774054,,2.15324330329895,,-44.9771869182113,-41.2570117043104
1744147822.5798,-0.785000000007747,-0.720070693774054,,2.16498899459839,,-44.9771869182135,-41.2570117043104
1744147822.59042,-0.785000000007785,-0.720070693774054,,2.17561149597168,,-44.9771869182157,-41.2570117043104
1744147822.60064,-0.785000000007823,-0.720070693774054,,2.18583035469055,,-44.9771869182178,-41.2570117043104
1744147822.61161,-0.78500000000786,-0.720070693774054,,2.19680333137512,,-44.97718691822,-41.2570117043104
1744147822.6213,-0.785000000007897,-0.720070693774054,,2.20649123191833,,-44.9771869182221,-41.2570117043104
1744147822.63174,-0.785000000007934,-0.720070693774054,,2.21692562103271,,-44.9771869182242,-41.2570117043104
1744147822.64245,-0.78500000000797,-0.720070693774054,,2.22764134407043,,-44.9771869182263,-41.2570117043104
1744147822.65273,-0.785000000000005,-0.720076123327935,,2.23791766166687,,-44.9771869177699,-41.2573227948325
1744147822.66316,-0.785000000000015,-0.72007258694243,,2.2483503818512,,-44.9771869177705,-41.2571201748683
1744147822.67393,-0.785172853076426,-0.719917078974794,,2.25911664962769,,-44.9870906695247,-41.2482102246421
1744147822.68471,-0.785171823226187,-0.720017131605388,,2.26989984512329,,-44.9870316634525,-41.2539428181043
1744147822.69578,-0.785169459243634,-0.720052017800628,,2.28097319602966,,-44.9868962172293,-41.2559416498548
1744147822.70615,-0.785169459243665,-0.720064181864773,,2.29134106636047,,-44.9868962172311,-41.2566385993921
1744147822.7174,-0.785169459243697,-0.720068423211685,,2.30259299278259,,-44.9868962172329,-41.2568816106695
1744147822.72723,-0.78516945924373,-0.720069902077909,,2.31242275238037,,-44.9868962172348,-41.2569663434627
1744147822.7383,-0.785169459243765,-0.720070417726677,,2.32348561286926,,-44.9868962172368,-41.2569958879608
1744147822.74882,-0.785169459243801,-0.720070597522285,,2.33401393890381,,-44.9868962172389,-41.2570061894903
1744147822.75929,-0.785169459243838,-0.720070660213138,,2.34448313713074,,-44.986896217241,-41.2570097814116
1744147822.76902,-0.785169459243878,-0.720070682072086,,2.35420727729797,,-44.9868962172433,-41.257011033837
1744147822.77965,-0.785169459243919,-0.72007068969383,,2.3648407459259,,-44.9868962172457,-41.2570114705308
1744147822.78979,-0.785169459243962,-0.720070692351368,,2.37497687339783,,-44.9868962172481,-41.2570116227965
1744147822.79988,-0.785169459244008,-0.720070693277994,,2.38507461547852,,-44.9868962172507,-41.2570116758883
1744147822.81133,-0.785169459244055,-0.720070693601089,,2.39652466773987,,-44.9868962172535,-41.2570116944002
1744147822.82249,-0.785169459244105,-0.720070693713745,,2.4076783657074,,-44.9868962172563,-41.257011700855
1744147822.83292,-0.785169459244159,-0.720070693753026,,2.41811347007751,,-44.9868962172594,-41.2570117031056
1744147822.84392,-0.785169459244215,-0.720070693766722,,2.42910981178284,,-44.9868962172626,-41.2570117038903
1744147822.85451,-0.785169459244274,-0.720070693771498,,2.43969941139221,,-44.986896217266,-41.257011704164
1744147822.86483,-0.785169459244337,-0.720070693773163,,2.45001745223999,,-44.9868962172696,-41.2570117042594
1744147822.87609,-0.785169459244403,-0.720070693773743,,2.4612762928009,,-44.9868962172734,-41.2570117042926
1744147822.88698,-0.785169459244474,-0.720070693773946,,2.47217011451721,,-44.9868962172774,-41.2570117043042
1744147822.89751,-0.785169459244549,-0.720070693774017,,2.4827036857605,,-44.9868962172818,-41.2570117043083
1744147822.90773,-0.785169459244629,-0.720070693774041,,2.49292397499084,,-44.9868962172863,-41.2570117043097
1744147822.91845,-0.785169459244714,-0.72007069377405,,2.5036358833313,,-44.9868962172912,-41.2570117043102
1744147822.92847,-0.785169459244804,-0.720070693774053,,2.51366114616394,,-44.9868962172964,-41.2570117043103
1744147822.93862,-0.785169459244901,-0.720070693774054,,2.52381157875061,,-44.9868962173019,-41.2570117043104
1744147822.94994,-0.785169459245005,-0.720070693774054,,2.5351254940033,,-44.9868962173079,-41.2570117043104
1744147822.96048,-0.785169459245115,-0.720070693774054,,2.54567050933838,,-44.9868962173142,-41.2570117043104
1744147822.97056,-0.785169459245233,-0.720070693774054,,2.55574560165405,,-44.9868962173209,-41.2570117043104
1744147822.98126,-0.785169459245359,-0.720070693774054,,2.56645464897156,,-44.9868962173281,-41.2570117043104
1744147822.99271,-0.785169459245494,-0.720070693774054,,2.57789921760559,,-44.9868962173359,-41.2570117043104
1744147823.00265,-0.785169459245638,-0.720070693774054,,2.58784294128418,,-44.9868962173441,-41.2570117043104
1744147823.0132,-0.785169459245792,-0.720070693774054,,2.59839081764221,,-44.986896217353,-41.2570117043104
1744147823.02396,-0.785169459245958,-0.720070693774054,,2.60915207862854,,-44.9868962173625,-41.2570117043104
1744147823.03423,-0.785169459246135,-0.720070693774054,,2.61941862106323,,-44.9868962173726,-41.2570117043104
1744147823.04501,-0.785169459246324,-0.720070693774054,,2.63019967079163,,-44.9868962173835,-41.2570117043104
1744147823.05501,-0.785169459246527,-0.720070693774054,,2.64020395278931,,-44.9868962173951,-41.2570117043104
1744147823.06571,-0.785169459246743,-0.720070693774054,,2.65090250968933,,-44.9868962174075,-41.2570117043104
1744147823.076,-0.785169459246974,-0.720070693774054,,2.66118574142456,,-44.9868962174207,-41.2570117043104
1744147823.08659,-0.78516945924722,-0.720070693774054,,2.67178010940552,,-44.9868962174348,-41.2570117043104
1744147823.09708,-0.785169459247481,-0.720070693774054,,2.68226742744446,,-44.9868962174498,-41.2570117043104
1744147823.10735,-0.785169459247759,-0.720070693774054,,2.69254446029663,,-44.9868962174657,-41.2570117043104
1744147823.11835,-0.785169459248053,-0.720070693774054,,2.70354461669922,,-44.9868962174826,-41.2570117043104
1744147823.12807,-0.785169459248364,-0.720070693774054,,2.71325731277466,,-44.9868962175004,-41.2570117043104
1744147823.13884,-0.785169459248691,-0.720070693774054,,2.72402906417847,,-44.9868962175191,-41.2570117043104
1744147823.14941,-0.785169459249034,-0.720070693774054,,2.73459529876709,,-44.9868962175388,-41.2570117043104
1744147823.15995,-0.785169459249393,-0.720070693774054,,2.74514007568359,,-44.9868962175593,-41.2570117043104
1744147823.17037,-0.785169459249766,-0.720070693774054,,2.75555682182312,,-44.9868962175807,-41.2570117043104
1744147823.18032,-0.785169459250153,-0.720070693774054,,2.76551294326782,,-44.9868962176029,-41.2570117043104
1744147823.19048,-0.785169459250552,-0.720070693774054,,2.77566719055176,,-44.9868962176257,-41.2570117043104
